iter	MultiClass
4305	0.008563577029
4306	0.008561428367
4307	0.008560006955
4308	0.008555876686
4309	0.008554632945
4310	0.008549237807
4311	0.008547380964
4312	0.008545906504
4313	0.008544002856
4314	0.008543734025
4315	0.0085419658
4316	0.008539957446
4317	0.008536544749
4318	0.008534916409
4319	0.008529846426
4320	0.008521512125
4321	0.008520591375
4322	0.00851794304
4323	0.008514219492
4324	0.008513503215
4325	0.008509700999
4326	0.008508427998
4327	0.008507147311
4328	0.008505423657
4329	0.008500018744
4330	0.008498506658
4331	0.008495256559
4332	0.008493329068
4333	0.008489926392
4334	0.008488432476
4335	0.0084864682
4336	0.008486013254
4337	0.008484295833
4338	0.008482562507
4339	0.008480677419
4340	0.008479242796
4341	0.008475638683
4342	0.008474409216
4343	0.008472888687
4344	0.008471853798
4345	0.008467616645
4346	0.008465797607
4347	0.008463533525
4348	0.008462104565
4349	0.008458675788
4350	0.008455326827
4351	0.008454217068
4352	0.008445628211
4353	0.008444889003
4354	0.008443205301
4355	0.008441899464
4356	0.008440335198
4357	0.008436472461
4358	0.008435803303
4359	0.008434361023
4360	0.008429164816
4361	0.008427759503
4362	0.008425957739
4363	0.008424658991
4364	0.008422526578
4365	0.008418616585
4366	0.008417558293
4367	0.008415599762
4368	0.008411716816
4369	0.008409599532
4370	0.008407484308
4371	0.008405422674
4372	0.008398276626
4373	0.008396619875
4374	0.008393986342
4375	0.008392410193
4376	0.008389850302
4377	0.008386393507
4378	0.008384892021
4379	0.008384230868
4380	0.00838016092
4381	0.008374339664
4382	0.008371762558
4383	0.008365589751
4384	0.008360632298
4385	0.008358181138
4386	0.008352798618
4387	0.008350272433
4388	0.008345445366
4389	0.008341989336
4390	0.008340355302
4391	0.008339741698
4392	0.008339194118
4393	0.00833421342
4394	0.008331933829
4395	0.008331616565
4396	0.008324436524
4397	0.008321130211
4398	0.008316664937
4399	0.00831508568
4400	0.008311052556
4401	0.00830893849
4402	0.00830672233
4403	0.008299833122
4404	0.008296628908
4405	0.00829275926
4406	0.008291067318
4407	0.008288722165
4408	0.008287388806
4409	0.008284790075
4410	0.008282162252
4411	0.008280689699
4412	0.008277582957
4413	0.008276132905
4414	0.008272173045
4415	0.008271194078
4416	0.008265902597
4417	0.008263520237
4418	0.008258154504
4419	0.008256395317
4420	0.008254258248
4421	0.008253349863
4422	0.008252234174
4423	0.008250978044
4424	0.008246991811
4425	0.008246085215
4426	0.008243784653
4427	0.008240182376
4428	0.008239664313
4429	0.008238966861
4430	0.008235292431
4431	0.008231081993
4432	0.008229875915
4433	0.008226192536
4434	0.008225220805
4435	0.008223558363
4436	0.008222655285
4437	0.008220136064
4438	0.008218656936
4439	0.008214234747
4440	0.008213732378
4441	0.008211324127
4442	0.008205293907
4443	0.008203615273
4444	0.008201716547
4445	0.008198486519
4446	0.008197173189
4447	0.008194645589
4448	0.008193829945
4449	0.008192429529
4450	0.008191842604
4451	0.008187353867
4452	0.008185875206
4453	0.008184393313
4454	0.008183756073
4455	0.008182980455
4456	0.00818081851
4457	0.008178657616
4458	0.008176773159
4459	0.008175469539
4460	0.008172056574
4461	0.008170177772
4462	0.008169748473
4463	0.008163779354
4464	0.008159294347
4465	0.008156986028
4466	0.008156732198
4467	0.00815468632
4468	0.008149247209
4469	0.008147349138
4470	0.008144769465
4471	0.008143541191
4472	0.008133600016
4473	0.008129011899
4474	0.008126958
4475	0.008124942285
4476	0.008123533877
4477	0.008121578922
4478	0.008118555794
4479	0.008118086689
4480	0.008117147108
4481	0.008115171048
4482	0.008112748758
4483	0.008110443959
4484	0.008105560485
4485	0.008099464546
4486	0.008096324405
4487	0.008094522618
4488	0.008093116449
4489	0.008090506374
4490	0.00808564483
4491	0.008083227407
4492	0.008080936883
4493	0.008076065571
4494	0.008074810052
4495	0.008070191734
4496	0.00806600463
4497	0.008063983869
4498	0.008062627808
4499	0.008060459359
4500	0.008059017269
4501	0.008057033713
4502	0.008055497131
4503	0.008049982754
4504	0.008047255464
4505	0.008046012071
4506	0.008040868196
4507	0.00803969849
4508	0.008038923012
4509	0.0080370919
4510	0.008035694529
4511	0.008032395591
4512	0.008028430176
4513	0.008024359567
4514	0.008023273143
4515	0.008020693629
4516	0.008019370221
4517	0.008017976776
4518	0.008016193814
4519	0.00801297325
4520	0.008011400997
4521	0.008010264985
4522	0.008008265753
4523	0.008007074273
4524	0.008002746512
4525	0.008002083163
4526	0.007999863452
4527	0.007997764261
4528	0.007994392435
4529	0.007993259053
4530	0.007988823335
4531	0.007987770019
4532	0.007984755117
4533	0.007984243973
4534	0.007981327621
4535	0.007980615451
4536	0.007977277852
4537	0.00797293024
4538	0.007968460138
4539	0.007965576836
4540	0.007962128927
4541	0.007953405998
4542	0.007952768005
4543	0.007952067053
4544	0.007949837884
4545	0.007948524911
4546	0.00794744759
4547	0.007947088824
4548	0.007945615579
4549	0.007944405424
4550	0.007943280436
4551	0.007940005606
4552	0.007938006486
4553	0.007932637623
4554	0.007929417111
4555	0.007927513882
4556	0.007920338146
4557	0.007918691953
4558	0.007918299441
4559	0.007917419248
4560	0.007914839678
4561	0.007910762604
4562	0.007908610399
4563	0.007907744737
4564	0.007905400066
4565	0.007903066031
4566	0.007901607193
4567	0.007900992949
4568	0.007898061952
4569	0.007895357834
4570	0.007894859329
4571	0.0078919798
4572	0.007886002824
4573	0.007883892197
4574	0.007881167042
4575	0.007879140099
4576	0.007878298226
4577	0.007876199299
4578	0.007874348365
4579	0.00787023214
4580	0.007864692301
4581	0.007859985806
4582	0.007855948178
4583	0.007855382818
4584	0.007853934595
4585	0.007852806994
4586	0.007850251802
4587	0.007847953828
4588	0.007844490956
4589	0.007838465741
4590	0.007833880608
4591	0.007830763665
4592	0.007828994195
4593	0.007827553875
4594	0.00782669954
4595	0.007825350977
4596	0.007824277222
4597	0.007822332904
4598	0.007817867916
4599	0.007817341331
4600	0.007814866195
4601	0.007812271618
4602	0.007811236967
4603	0.007807775472
4604	0.007806719035
4605	0.007805877021
4606	0.007803434698
4607	0.00780126787
4608	0.00780017965
4609	0.007798535821
4610	0.007797496496
4611	0.007797005711
4612	0.007796540013
4613	0.007796367563
4614	0.007795215593
4615	0.007791981402
4616	0.007789998978
4617	0.007788216995
4618	0.007785703716
4619	0.007782707762
4620	0.007781943868
4621	0.007781613592
4622	0.007779117935
4623	0.007775825508
4624	0.007770822118
4625	0.007769687471
4626	0.007769458638
4627	0.007766971863
4628	0.007765241349
4629	0.007763989223
4630	0.007761835956
4631	0.007758931809
4632	0.007755738712
4633	0.007754892369
4634	0.007753180487
4635	0.00775230429
4636	0.007750095321
4637	0.007748732264
4638	0.007745484624
4639	0.007744419587
4640	0.007744185325
4641	0.007740481591
4642	0.00773558919
4643	0.007732561801
4644	0.007728411076
4645	0.007726378703
4646	0.007723584413
4647	0.007722708162
4648	0.007717791282
4649	0.007716514839
4650	0.007714580159
4651	0.0077099943
4652	0.007709192431
4653	0.007706782187
4654	0.007704713349
4655	0.007699834791
4656	0.007698474542
4657	0.00769798106
4658	0.007696484763
4659	0.007694250223
4660	0.007693662456
4661	0.007693328627
4662	0.007687412633
4663	0.007686178335
4664	0.007685206623
4665	0.007683277047
4666	0.007682444689
4667	0.007677457118
4668	0.007675185675
4669	0.007674046771
4670	0.007672009129
4671	0.007670746548
4672	0.007669482067
4673	0.007666264272
4674	0.007662659388
4675	0.007661005021
4676	0.00765842814
4677	0.007654136952
4678	0.007653068236
4679	0.007650167056
4680	0.007648656544
4681	0.007647216153
4682	0.007646197259
4683	0.007645532629
4684	0.007644808297
4685	0.007643825831
4686	0.007642480238
4687	0.007641013903
4688	0.007636443746
4689	0.007635403262
4690	0.007633090797
4691	0.007630429775
4692	0.007629042948
4693	0.007627551223
4694	0.00762511072
4695	0.007623392268
4696	0.007622384671
4697	0.007620908235
4698	0.007619217331
4699	0.007614433713
4700	0.007613184033
4701	0.007608738903
4702	0.007603460455
4703	0.007600162601
4704	0.007598983832
4705	0.007597238229
4706	0.007593819037
4707	0.007589776042
4708	0.00758841247
4709	0.007586162804
4710	0.00758558516
4711	0.00758429677
4712	0.007580820105
4713	0.007579442791
4714	0.007576528518
4715	0.007574661538
4716	0.007571077471
4717	0.007569147534
4718	0.007568103102
4719	0.007565658238
4720	0.007565336585
4721	0.007563806181
4722	0.00756252376
4723	0.00756197815
4724	0.007559746212
4725	0.007558590694
4726	0.007557703709
4727	0.007556423738
4728	0.007555690903
4729	0.007554496014
4730	0.007552221236
4731	0.007550931718
4732	0.007549333774
4733	0.007546190078
4734	0.007544697169
4735	0.007540041027
4736	0.007535779299
4737	0.007535304852
4738	0.007534417948
4739	0.00752984561
4740	0.007524415814
4741	0.007523768241
4742	0.007520941269
4743	0.007519518874
4744	0.007518280716
4745	0.007513743498
4746	0.007512686795
4747	0.007512206336
4748	0.007510219137
4749	0.007506465977
4750	0.007504742708
4751	0.007502510308
4752	0.00750156558
4753	0.0075003649
4754	0.007496816826
4755	0.007496142301
4756	0.007493453066
4757	0.007492667472
4758	0.00749105572
4759	0.007490593997
4760	0.007490404591
4761	0.007488633831
4762	0.007486990464
4763	0.007484933219
4764	0.007483374162
4765	0.007479947238
4766	0.007476449054
4767	0.007475033642
4768	0.007473195281
4769	0.007471401353
4770	0.007468831229
4771	0.007467386857
4772	0.007466604089
4773	0.007464883528
4774	0.007462876614
4775	0.007462091252
4776	0.00746116008
4777	0.007457657192
4778	0.007454658558
4779	0.007453652562
4780	0.007450617644
4781	0.007449829149
4782	0.007449421516
4783	0.007448837359
4784	0.007445366645
4785	0.007444164917
4786	0.007443660588
4787	0.007442109268
4788	0.007438741286
4789	0.007437611012
4790	0.00743517756
4791	0.007432457479
4792	0.007429984162
4793	0.007427197691
4794	0.007425784297
4795	0.007425600442
4796	0.007421006804
4797	0.007419393618
4798	0.007418117242
4799	0.00741144061
4800	0.007408752231
4801	0.00740653503
4802	0.007401663828
4803	0.007400854584
4804	0.007399093644
4805	0.007398447583
4806	0.007394398171
4807	0.007393058746
4808	0.007390033839
4809	0.007386932737
4810	0.007382616241
4811	0.007381465234
4812	0.007379755725
4813	0.007375788599
4814	0.007373050777
4815	0.007371440915
4816	0.007371024001
4817	0.007367755711
4818	0.007362776046
4819	0.007361436722
4820	0.007354947525
4821	0.00735092787
4822	0.007349734736
4823	0.007347882841
4824	0.007345473724
4825	0.007344815296
4826	0.007342741701
4827	0.007340757418
4828	0.007339070905
4829	0.007338631938
4830	0.007332983493
4831	0.00733080242
4832	0.007328954198
4833	0.007326720878
4834	0.007325000055
4835	0.007324244569
4836	0.007321862954
4837	0.007321361307
4838	0.007319115044
4839	0.00731834656
4840	0.00731689877
4841	0.007313971369
4842	0.007310924255
4843	0.007309033656
4844	0.007305540107
4845	0.007304690926
4846	0.007302383035
4847	0.007301120592
4848	0.007299508761
4849	0.007297853905
4850	0.007296169809
4851	0.007295252997
4852	0.007292586613
4853	0.00728878252
4854	0.007287615062
4855	0.007286725803
4856	0.007282546013
4857	0.007282029431
4858	0.007280239442
4859	0.007278036201
4860	0.007277011886
4861	0.007276060222
4862	0.007273068696
4863	0.007270576888
4864	0.007269675585
4865	0.007267719114
4866	0.007265312573
4867	0.007262314601
4868	0.007261744908
4869	0.007260401668
4870	0.007258508799
4871	0.007258121346
4872	0.007254570068
4873	0.007253279862
4874	0.00724868982
4875	0.007246174002
4876	0.007243602436
4877	0.007240959088
4878	0.007237271731
4879	0.007236298384
4880	0.007234964689
4881	0.007234022229
4882	0.007230968084
4883	0.00723085007
4884	0.007230082342
4885	0.00722832559
4886	0.00722749042
4887	0.007226309855
4888	0.007225551897
4889	0.007223599159
4890	0.007223334817
4891	0.007218469776
4892	0.007218369904
4893	0.007215438162
4894	0.007214334921
4895	0.007211786401
4896	0.007210502612
4897	0.007209632856
4898	0.007208437999
4899	0.007206418586
4900	0.007203973797
4901	0.007201546477
4902	0.007200993063
4903	0.007200065809
4904	0.007198466415
4905	0.007196214997
4906	0.007192312153
4907	0.007186489473
4908	0.007185400301
4909	0.007184653301
4910	0.007183454151
4911	0.007181864349
4912	0.007180410947
4913	0.007179710852
4914	0.007177693322
4915	0.007175481685
4916	0.007174331924
4917	0.007173599201
4918	0.007170987596
4919	0.007168737013
4920	0.007165433688
4921	0.007164578865
4922	0.007164142185
4923	0.007161650604
4924	0.007159086121
4925	0.007156751982
4926	0.007153264372
4927	0.00715171794
4928	0.007149056545
4929	0.007147844428
4930	0.007146296989
4931	0.007144322316
4932	0.007143821823
4933	0.00714314014
4934	0.007141097476
4935	0.007136105558
4936	0.007133980679
4937	0.00713104296
4938	0.007129657521
4939	0.007128887579
4940	0.007128083384
4941	0.007127202152
4942	0.00712536322
4943	0.007124121167
4944	0.007123615381
4945	0.00712216494
4946	0.007120572361
4947	0.0071190937
4948	0.007117948495
4949	0.007115962984
4950	0.007114038837
4951	0.007111680451
4952	0.007110790715
4953	0.007107941578
4954	0.007106092569
4955	0.007103741486
4956	0.007100300341
4957	0.007098762578
4958	0.007096730626
4959	0.007095471841
4960	0.007093573689
4961	0.007092333741
4962	0.007091735373
4963	0.007090846708
4964	0.007088757209
4965	0.007086400253
4966	0.007085492083
4967	0.007084096191
4968	0.007080915688
4969	0.007079760757
4970	0.007078073307
4971	0.007077438642
4972	0.007075161635
4973	0.007072789308
4974	0.007071774627
4975	0.007069771966
4976	0.00706882275
4977	0.007068044387
4978	0.007066609999
4979	0.007062501424
4980	0.007059465647
4981	0.007058750909
4982	0.007057457012
4983	0.007054650395
4984	0.007053510238
4985	0.007051359209
4986	0.007050004886
4987	0.00704968564
4988	0.007048583455
4989	0.007046169547
4990	0.007045350597
4991	0.007042849048
4992	0.007041475677
4993	0.007038549405
4994	0.00703763451
4995	0.007036049798
4996	0.007033723957
4997	0.007032306395
4998	0.007031443559
4999	0.007030313963
